Ex_mean Ex_std Ey_mean Ey_std lossx_mean lossx_std lossy_mean lossy_std
0.74527123 0.00768220 0.92004856 0.01458808 0.07757411 0.00078128 0.07122376 0.00057444
0.75712433 0.00909925 0.83704600 0.01108842 0.07963135 0.00083230 0.07522007 0.00081775
0.78490938 0.01041827 0.87992404 0.01376598 0.07807220 0.00086280 0.07532638 0.00067056
0.72477594 0.01091937 1.00644246 0.01419086 0.08410660 0.00103544 0.07095995 0.00053007
0.74242360 0.01114359 0.91161527 0.01871731 0.08075767 0.00091977 0.07605244 0.00068646
0.71253453 0.01018520 0.96680178 0.01226470 0.08294292 0.00064353 0.06848606 0.00056352
0.73429498 0.00842864 0.94752069 0.01383867 0.08056545 0.00065421 0.06556691 0.00048277
0.72983228 0.00800378 1.05638634 0.01345267 0.08327757 0.00069746 0.06968793 0.00066229
0.72600599 0.01146991 0.90502439 0.01146254 0.08134297 0.00064459 0.07442927 0.00074100
0.74914186 0.01390679 0.88887669 0.01154543 0.07853783 0.00066869 0.07395872 0.00081561
0.72971722 0.00921429 1.00329239 0.01741226 0.08747308 0.00082375 0.06961683 0.00045949
0.74406658 0.00794081 0.99484654 0.01428868 0.07541276 0.00082013 0.06141652 0.00055719
0.75745851 0.01569391 0.92249978 0.01292220 0.08143974 0.00084619 0.07284224 0.00075912
0.73158143 0.01036095 1.05611904 0.01644502 0.08298730 0.00065208 0.06250665 0.00063581
0.73801692 0.01132956 0.98937127 0.01248569 0.08234683 0.00074702 0.06929111 0.00061269
0.73799384 0.00970453 1.10197244 0.01377399 0.08058963 0.00063169 0.06244245 0.00053088
0.72963936 0.00679409 1.04846395 0.01050258 0.08200621 0.00056261 0.06958011 0.00064861
0.75658624 0.01240498 0.99068045 0.01422170 0.08353091 0.00063368 0.06975829 0.00036518
0.75078254 0.00999435 0.96892500 0.01690942 0.07794693 0.00073289 0.06845538 0.00061145
0.74469313 0.00962922 1.11135796 0.01561508 0.08181906 0.00072603 0.06206450 0.00054180
0.72476408 0.00814098 0.89547693 0.01767995 0.07799269 0.00082699 0.07339957 0.00083354
0.73490503 0.01154431 0.93543896 0.01003984 0.08199194 0.00080112 0.07452395 0.00072305
0.74543161 0.00970005 1.06418858 0.01246400 0.08211902 0.00075697 0.06429526 0.00046529
0.73277824 0.01204039 1.08250555 0.01371258 0.08371337 0.00101873 0.06001406 0.00060290
0.74033854 0.01202629 1.10964911 0.01733578 0.08361848 0.00081518 0.06197657 0.00054842
0.75426283 0.01166992 1.03907531 0.01045717 0.08238298 0.00087150 0.06807793 0.00058663
0.73248246 0.00757819 1.04334384 0.01409394 0.08333392 0.00104311 0.06946189 0.00061442
0.72464623 0.01093489 1.09464517 0.01441043 0.08303156 0.00071491 0.06145270 0.00062492
0.71628546 0.01181182 1.08739868 0.01559705 0.08371565 0.00063222 0.06245984 0.00065384
0.73340174 0.00947850 1.08329001 0.01454198 0.08407861 0.00050992 0.06315707 0.00058672
0.74729176 0.01007223 1.07323751 0.01421337 0.08140455 0.00074780 0.06169512 0.00069931
0.72504717 0.00801495 1.01153174 0.01525421 0.08222543 0.00078752 0.06623765 0.00056433
0.72515418 0.00939823 1.22525342 0.01778673 0.08433630 0.00061264 0.06002069 0.00060898
0.73467763 0.01203191 1.15728656 0.01855215 0.08026566 0.00053801 0.06310092 0.00059590
0.72937274 0.01091088 1.18482390 0.01788365 0.08406793 0.00072294 0.05981919 0.00052391
0.75676888 0.01186302 1.04627928 0.01664987 0.08236730 0.00066799 0.06841891 0.00047773
0.71072227 0.00698981 1.12588225 0.01945400 0.08146618 0.00087314 0.06137927 0.00048919
0.74278197 0.00970006 1.23979750 0.01619160 0.08140360 0.00079366 0.05395456 0.00045323
0.72846418 0.01191207 1.05580428 0.01239881 0.08387913 0.00082826 0.07040335 0.00058703
0.75001435 0.00932745 0.93689363 0.01619340 0.08353788 0.00082002 0.07450015 0.00074861
0.72704249 0.01195174 1.15182053 0.01727024 0.08338313 0.00066675 0.05651251 0.00053957
0.71110020 0.01062790 1.21822343 0.01686920 0.08187284 0.00102497 0.05827345 0.00046250
0.71131249 0.01145325 1.11589320 0.01619163 0.08153042 0.00070669 0.06172210 0.00052142
0.72426637 0.00942314 1.18248275 0.02157501 0.08713945 0.00065870 0.05881665 0.00073386
0.70994093 0.01063750 1.19822756 0.01594031 0.08616292 0.00097775 0.05871812 0.00056432
0.71524381 0.01335185 1.25189196 0.02214685 0.07947995 0.00060905 0.05396164 0.00046490
0.73730533 0.00968431 1.18695669 0.01635773 0.08474380 0.00073664 0.05830559 0.00044170
0.73185785 0.00920170 1.10306206 0.01712915 0.08445384 0.00095118 0.06256544 0.00073108
0.72037913 0.00856955 1.18440753 0.02039394 0.08015974 0.00068877 0.05851213 0.00051692
0.73728531 0.00722071 1.21232872 0.01391826 0.07970511 0.00096687 0.05900229 0.00056277
0.71497531 0.01244514 1.20517860 0.01132574 0.08704232 0.00101370 0.05771195 0.00043645
0.71956050 0.01069153 1.28555788 0.01475361 0.08852972 0.00073174 0.05851707 0.00061516
0.72491426 0.01403619 1.21523767 0.01465904 0.08074740 0.00102008 0.06086154 0.00040216
0.72844015 0.01478702 1.28076608 0.01795674 0.08682046 0.00074313 0.05335397 0.00051161
0.74161309 0.01103917 1.06448107 0.01977979 0.08589745 0.00073981 0.06363372 0.00076212
0.71926835 0.01190517 1.25330725 0.01961774 0.07927271 0.00062126 0.05280440 0.00049153
0.72620324 0.00852176 1.26945162 0.01610596 0.08449529 0.00083934 0.05582281 0.00047230
0.70850514 0.01421350 1.22455049 0.01692739 0.08446818 0.00107335 0.05771681 0.00058409
0.71898581 0.01012567 0.99367062 0.01537316 0.08151173 0.00079288 0.07134743 0.00068950
0.72470285 0.01131951 1.11499537 0.01316688 0.08115342 0.00078135 0.06579518 0.00064744
0.72318715 0.00944977 1.20861221 0.01551427 0.08736522 0.00068066 0.05959953 0.00048192
0.70757385 0.00989830 1.32689256 0.01552741 0.08358693 0.00073572 0.05515039 0.00039039
0.71268408 0.00884786 1.09064735 0.01901791 0.07951479 0.00086277 0.06737240 0.00050288
0.81675129 0.01194507 0.75675484 0.01439441 0.07391497 0.00081672 0.07818158 0.00105729
0.75849031 0.01017710 0.75811907 0.01028475 0.07931543 0.00065046 0.07540514 0.00052155
0.77016968 0.01332294 0.75409921 0.01233859 0.07882359 0.00062087 0.07873986 0.00070828
0.77202698 0.01322705 0.75999726 0.01268499 0.07695957 0.00080806 0.07652044 0.00082373
0.84203220 0.01191724 0.74431936 0.01257017 0.07486319 0.00063866 0.08050620 0.00123829
0.85940658 0.00995137 0.76180171 0.01101385 0.07398088 0.00062089 0.08067911 0.00060459
0.92066622 0.01164977 0.73490901 0.01264851 0.06859090 0.00049601 0.08190453 0.00074467
1.08435691 0.01622501 0.73070515 0.00878602 0.06215502 0.00063926 0.08010332 0.00074833
0.88373228 0.01200622 0.75264108 0.01063085 0.06990458 0.00069874 0.07821946 0.00054152
0.94888833 0.01537578 0.72986128 0.01135592 0.06842692 0.00050076 0.07903532 0.00094331
0.73223722 0.00988607 0.84835436 0.01590987 0.07774981 0.00074205 0.07132919 0.00067029
0.73098547 0.01203439 0.85401353 0.00968890 0.08039444 0.00046386 0.07408403 0.00076059
0.75168447 0.01415856 0.82936607 0.00956215 0.08294850 0.00080954 0.07629978 0.00070038
0.74268533 0.00751479 0.85727220 0.01146567 0.08051405 0.00084934 0.07560173 0.00084284
0.75411574 0.00989815 0.77186437 0.01397185 0.08087744 0.00066249 0.07865008 0.00071012
0.78449939 0.01114294 0.77660819 0.01288889 0.07633397 0.00052742 0.07916689 0.00108097
0.77244418 0.01255389 0.77238136 0.01004366 0.07438847 0.00087627 0.07683622 0.00081426
0.82759170 0.01361801 0.74697567 0.01086817 0.07880824 0.00075902 0.07793750 0.00068911
0.84118423 0.01170201 0.77112643 0.00951578 0.07382843 0.00062305 0.08057158 0.00073044
0.86108126 0.01403967 0.80464336 0.01093771 0.07201103 0.00052431 0.07678851 0.00070684
0.76657038 0.01144351 0.87297007 0.01236955 0.08226538 0.00073927 0.07558733 0.00063815
0.74499907 0.00993371 0.85868486 0.01725325 0.07924905 0.00076984 0.07485254 0.00083718
0.74162241 0.01040858 0.88417757 0.01386120 0.08117464 0.00088019 0.07198481 0.00057465
0.76839756 0.01267025 0.85105792 0.01258859 0.07528559 0.00065493 0.07176437 0.00057765
0.79939216 0.01194262 0.80337715 0.01030746 0.08001448 0.00084350 0.07447467 0.00045035
0.76123581 0.00901534 0.86510732 0.01220779 0.07938267 0.00084164 0.07520111 0.00072246
0.82840700 0.01177916 0.83444069 0.01334931 0.07850942 0.00075597 0.07487607 0.00065669
0.88641164 0.00950390 0.76727131 0.00831533 0.07488013 0.00055269 0.08021407 0.00066007
0.92277600 0.01163129 0.78418890 0.01014546 0.07215811 0.00080634 0.07655613 0.00068007
0.77332496 0.01471341 0.78425288 0.01253658 0.07729361 0.00089769 0.07278963 0.00068779
0.73429936 0.01035501 0.93973964 0.01461025 0.07965271 0.00082092 0.07342964 0.00058466
0.74653847 0.01077537 0.94735868 0.01465196 0.08013921 0.00078155 0.07183419 0.00052094
0.74577317 0.01391488 0.90439297 0.01140653 0.07951409 0.00097844 0.07471257 0.00085874
0.75431390 0.00950892 0.99099932 0.01717144 0.08031341 0.00105194 0.07107466 0.00056508
0.78942710 0.01447376 0.87938839 0.01443566 0.07291880 0.00084130 0.07734624 0.00065518
0.76207525 0.00812562 0.87233808 0.01299995 0.07926321 0.00066353 0.07195149 0.00077078
0.81834329 0.00959683 0.86722183 0.01316357 0.08031755 0.00072577 0.07414445 0.00077281
0.75511704 0.01484196 0.89144235 0.01420743 0.07405269 0.00087556 0.06947673 0.00069139
0.80496381 0.01272426 0.83254646 0.01245345 0.07757386 0.00082234 0.07657702 0.00076118
0.90902048 0.01082580 0.80407723 0.01128021 0.06975792 0.00069530 0.07611809 0.00058708
0.75998729 0.00933655 0.98875522 0.01217925 0.08027466 0.00081630 0.07157543 0.00065000
0.76270766 0.01197881 0.99195492 0.01449243 0.07832457 0.00078518 0.07356539 0.00066390
0.74757226 0.01235617 0.99883349 0.01626312 0.08153129 0.00068232 0.06852016 0.00057771
0.73264112 0.01425122 0.95848377 0.01167809 0.07989822 0.00076560 0.07331830 0.00067658
0.76696356 0.01341619 0.95386979 0.01141505 0.07995198 0.00050538 0.07006886 0.00071651
0.75356698 0.01078196 1.05071177 0.01720548 0.08450571 0.00087150 0.06311161 0.00068974
0.75063488 0.01266978 0.88951946 0.00985515 0.08020742 0.00061369 0.06973938 0.00062752
0.78865980 0.00922329 1.02406076 0.01248269 0.08018365 0.00069088 0.06676867 0.00063087
0.75352602 0.00796848 0.89193099 0.01150729 0.07719383 0.00063924 0.07304130 0.00070335
0.74447315 0.00906643 0.98539117 0.01215569 0.08421509 0.00092302 0.07070708 0.00054949
0.76215836 0.01067801 1.07173840 0.01186882 0.08131433 0.00074363 0.06208913 0.00066636
0.74638469 0.01106787 1.07800548 0.01314012 0.07823021 0.00076840 0.06213120 0.00065250
0.73117982 0.00930246 1.06024523 0.01746873 0.07931374 0.00075778 0.06873177 0.00044494
0.73882790 0.00949750 1.03852398 0.01436320 0.08556117 0.00075249 0.06941447 0.00061958
0.74945865 0.01060512 1.06566084 0.01585701 0.08388144 0.00095655 0.06412591 0.00056066
0.73774911 0.01122203 1.06617420 0.02070125 0.08142689 0.00043849 0.06254806 0.00056651
0.72332075 0.00810244 0.92456325 0.01213730 0.08135968 0.00060325 0.06989778 0.00083316
0.77275170 0.01151965 0.89762672 0.00926161 0.07896208 0.00072534 0.07426261 0.00066461
0.78251049 0.00888368 0.90817947 0.01682557 0.07753985 0.00059530 0.07678512 0.00043232
0.73151626 0.01309902 0.99036978 0.01446977 0.07909152 0.00091144 0.06752903 0.00046799
0.73735309 0.00901661 1.10823482 0.01375671 0.08406604 0.00078718 0.06417990 0.00059630
0.76187737 0.01056472 1.09492870 0.01733653 0.08149401 0.00069905 0.06397923 0.00038562
0.77933391 0.01330967 0.96648693 0.01540735 0.08055507 0.00085830 0.07402553 0.00072400
0.73307734 0.00500841 1.22426930 0.01771510 0.08221419 0.00075394 0.05904671 0.00058196
0.73473259 0.01123196 1.10725639 0.01720769 0.08106259 0.00068359 0.06892276 0.00054811
0.74155739 0.00958649 1.13993262 0.01222270 0.08258269 0.00079310 0.06297253 0.00050129
0.74016606 0.00958279 1.16065662 0.01650039 0.08151843 0.00058988 0.05783461 0.00045443
0.74019335 0.00875994 1.19916463 0.01581405 0.08123911 0.00059480 0.06254177 0.00053369
0.75353039 0.00798120 1.04561874 0.01026387 0.08344357 0.00076747 0.06837575 0.00047096
0.74553574 0.01654632 1.13985886 0.01570123 0.08608331 0.00057785 0.05923871 0.00055266
0.75001447 0.01079707 1.16218891 0.01604440 0.08103332 0.00080618 0.06079746 0.00060130
0.77599215 0.01165121 1.08662681 0.01643855 0.07922381 0.00083066 0.06762463 0.00060752
0.74218921 0.01252249 1.22905461 0.01203288 0.08149766 0.00096403 0.06057406 0.00043057
0.74472801 0.01000122 1.14188219 0.01494692 0.08181189 0.00077353 0.06658530 0.00054092
0.75734118 0.01074346 1.10578717 0.01452949 0.08276595 0.00084582 0.06236459 0.00043502
0.76072069 0.01041415 1.26546259 0.01425800 0.08126992 0.00069573 0.05507680 0.00045351
0.76173029 0.01527397 1.15485731 0.01656633 0.08012162 0.00068930 0.05664545 0.00039840
0.75495224 0.01041928 1.14857784 0.01184310 0.07808742 0.00105899 0.06413380 0.00073850
0.73499067 0.00999968 1.14973060 0.01346465 0.08001049 0.00077362 0.05710547 0.00054841
0.74495349 0.01020661 1.17511491 0.01540128 0.08222862 0.00080428 0.06002025 0.00044235
0.73188285 0.01134797 1.22968860 0.01930465 0.08782039 0.00105942 0.06329854 0.00050726
0.73970221 0.00933573 1.24237474 0.01605354 0.08799598 0.00084738 0.06286276 0.00058415
0.73670574 0.00866155 1.22062307 0.02159391 0.08436118 0.00079660 0.05885262 0.00045720
0.73839386 0.01003434 1.26695770 0.01537240 0.08465933 0.00064339 0.05688486 0.00052442
0.74336703 0.01265828 1.08561425 0.01840865 0.08160692 0.00110990 0.06120477 0.00058825
0.71891271 0.01148027 1.31086548 0.01807867 0.08265892 0.00077812 0.05219713 0.00048309
0.73939786 0.01041542 1.30208181 0.01890223 0.08317532 0.00094652 0.05617452 0.00052562
0.73508148 0.00840649 1.18283834 0.01609934 0.08322645 0.00079726 0.06009962 0.00047187
0.73123371 0.01056800 1.24666260 0.01184656 0.08398627 0.00078889 0.05740046 0.00045163
0.73519646 0.01121045 1.26495080 0.01774014 0.08090426 0.00060676 0.05599066 0.00058618
0.76024331 0.01269128 1.15664076 0.01582988 0.08302003 0.00074121 0.06004496 0.00052292
0.74212904 0.01337412 1.32521390 0.02263427 0.08525089 0.00098618 0.05157143 0.00046870
0.73964184 0.00990863 1.19703988 0.01394782 0.08168891 0.00083060 0.06057995 0.00042085
0.72081299 0.00863354 1.31036485 0.01798144 0.08592014 0.00088523 0.05459163 0.00042434
0.74241016 0.00681882 1.09929860 0.01867893 0.08333348 0.00080907 0.05985266 0.00052738
0.72545907 0.01258286 1.24399100 0.01343706 0.08913437 0.00088003 0.05898907 0.00060706
0.73411206 0.00979587 1.33583396 0.02146350 0.08571816 0.00085722 0.05125388 0.00051132
0.73745132 0.00933095 0.99911995 0.01294114 0.08278997 0.00063714 0.06259919 0.00067313
0.72162374 0.00857567 1.38120198 0.01944995 0.08708093 0.00094082 0.05376542 0.00043415
0.74139150 0.00722719 1.14923168 0.01832873 0.07876245 0.00091192 0.06199445 0.00039740
0.79900670 0.01089510 0.76968629 0.01312140 0.07937548 0.00061652 0.07849269 0.00102618
0.83472278 0.01444489 0.78834760 0.01268464 0.07180943 0.00051445 0.07964363 0.00066705
0.79176316 0.01208213 0.77027105 0.01111186 0.07492325 0.00088989 0.08206652 0.00078934
0.80813159 0.00880197 0.77075458 0.01092771 0.07519794 0.00057117 0.07810309 0.00056484
0.84757866 0.01206193 0.75183930 0.00997082 0.07357704 0.00067686 0.07923816 0.00081528
0.88502157 0.01111959 0.75050694 0.01218075 0.07500000 0.00079416 0.07865707 0.00098195
0.90303370 0.01320043 0.74471157 0.00983933 0.07038458 0.00066988 0.07966574 0.00053345
1.00605823 0.01497572 0.74263491 0.01246044 0.06389569 0.00053944 0.08312880 0.00083208
1.01781777 0.01418278 0.75694122 0.01163938 0.06467772 0.00073607 0.07922397 0.00073863
1.09042800 0.01384117 0.75960502 0.01093869 0.06275187 0.00059600 0.08278251 0.00056978
0.76489234 0.00937610 0.80635031 0.01092522 0.07917211 0.00084851 0.07457779 0.00086748
0.73711505 0.01061770 0.83693857 0.01252889 0.08122768 0.00064370 0.07397712 0.00078829
0.76480692 0.00985823 0.86790463 0.01193139 0.07924094 0.00087869 0.07599704 0.00056963
0.77114775 0.01148970 0.83160952 0.01273412 0.07734854 0.00083328 0.07472353 0.00071962
0.77577625 0.00953294 0.84573975 0.01487186 0.07638551 0.00097976 0.07442679 0.00072464
0.80911641 0.01512903 0.79622249 0.01004087 0.07746259 0.00052560 0.07987873 0.00067744
0.83150111 0.01486752 0.79696117 0.01041530 0.07358813 0.00083327 0.07765942 0.00054384
0.83532501 0.01192497 0.81076047 0.00995751 0.07442025 0.00060449 0.07667662 0.00075944
0.86676113 0.01503885 0.77781414 0.00990092 0.07296790 0.00077139 0.07787279 0.00107424
0.86171478 0.00872963 0.78769930 0.00994368 0.07161014 0.00058159 0.07954384 0.00080611
0.75948550 0.01255871 0.92442128 0.01470301 0.08188992 0.00111166 0.07291109 0.00064531
0.76551829 0.00954112 0.95244720 0.01073379 0.08028340 0.00073515 0.07012215 0.00073429
0.73834869 0.01471601 0.95766558 0.01591297 0.08315101 0.00064927 0.07076094 0.00074441
0.81006376 0.01419098 0.91032228 0.01261736 0.07752909 0.00089619 0.07388147 0.00080744
0.75779210 0.01478426 0.87170327 0.01282442 0.07842455 0.00068326 0.07201447 0.00079528
0.76868017 0.01078444 0.87558452 0.01544781 0.07456318 0.00079782 0.07129958 0.00062637
0.79250583 0.01117690 0.88228341 0.01237242 0.08182773 0.00080830 0.07212251 0.00067055
0.86665901 0.01253235 0.80362158 0.00808169 0.07512218 0.00068093 0.07903113 0.00093123
0.80965058 0.00801071 0.80480734 0.01392591 0.07567719 0.00059837 0.07554762 0.00062887
0.80692021 0.00888848 0.79554049 0.01014784 0.07675495 0.00093191 0.07512447 0.00081163
0.75267578 0.00959529 0.97103993 0.01806267 0.08135819 0.00064106 0.07122352 0.00057956
0.76391355 0.01318515 1.02180978 0.01641320 0.07827707 0.00075912 0.07123885 0.00060276
0.77632012 0.01320523 1.01073463 0.01543887 0.08042435 0.00072443 0.07029196 0.00064711
0.75607298 0.01116896 0.95905699 0.01231803 0.07743806 0.00095060 0.07015073 0.00061198
0.76667858 0.01201802 0.96175620 0.01326950 0.07872138 0.00084014 0.07052551 0.00053149
0.75548603 0.01198971 0.91989537 0.01430289 0.07959583 0.00077261 0.07210912 0.00050792
0.77421519 0.01033241 0.85237520 0.01035984 0.07911328 0.00077015 0.06999771 0.00074651
0.78659272 0.01410729 0.85797312 0.01004842 0.07749813 0.00078163 0.07184123 0.00081737
0.81373764 0.01326781 0.89715078 0.01157079 0.07849458 0.00064359 0.07474339 0.00061174
0.93944322 0.01583879 0.76939716 0.01005353 0.07301497 0.00063493 0.08289065 0.00064170
0.75499138 0.01015692 1.05772068 0.01724783 0.08181689 0.00071414 0.06987422 0.00060543
0.75873066 0.01169868 1.04447548 0.01460387 0.08068980 0.00086314 0.07144023 0.00053052
0.75679609 0.01231530 1.04426312 0.01094063 0.07816076 0.00081090 0.06321879 0.00062541
0.76270514 0.00653236 1.03919574 0.01813811 0.08333349 0.00081482 0.06840089 0.00043576
0.74253941 0.00945110 1.01199416 0.01804767 0.08123047 0.00084508 0.07234961 0.00070005
0.75864817 0.01024930 1.03563666 0.01250813 0.08252718 0.00055602 0.06717137 0.00069445
0.77927937 0.01079766 1.02525625 0.01567603 0.07501327 0.00068018 0.06070161 0.00057521
0.76349086 0.01361593 1.07124866 0.01231254 0.08052853 0.00059721 0.06591513 0.00052526
0.76849510 0.01156633 0.96476378 0.01525758 0.07740475 0.00082394 0.06905219 0.00076603
0.75652184 0.01182996 0.93007198 0.01544025 0.07809668 0.00068172 0.07505109 0.00078130
0.77068565 0.01190336 1.13034360 0.01733876 0.08159952 0.00060471 0.06493026 0.00053779
0.74346754 0.01133987 1.10089901 0.01366180 0.07941509 0.00076444 0.06178262 0.00059270
0.75218370 0.00803408 1.14746227 0.02154689 0.08009989 0.00081923 0.06046073 0.00054910
0.75422961 0.00932310 1.13421755 0.01646483 0.07674991 0.00087168 0.05960218 0.00044477
0.74001485 0.00888540 1.13194120 0.01322848 0.07767860 0.00082063 0.06126482 0.00041496
0.75106112 0.01077797 1.03212514 0.01499684 0.08207983 0.00080290 0.06744263 0.00060768
0.74969342 0.01197411 1.00322962 0.01581907 0.08133052 0.00093298 0.07169466 0.00046655
0.73429204 0.01085703 1.14445659 0.01937044 0.08090593 0.00063654 0.06336560 0.00060143
0.79112610 0.00959235 1.07659722 0.01750778 0.08044581 0.00088352 0.06116074 0.00063604
0.77542592 0.01034332 1.01535014 0.01508995 0.08086532 0.00101346 0.06846888 0.00063576
0.76746172 0.01247430 1.12067771 0.01991516 0.08113004 0.00067670 0.06427217 0.00058487
0.75494161 0.00923219 1.14969065 0.01304259 0.08206476 0.00078117 0.05622304 0.00062863
0.75888678 0.01143601 1.11491948 0.01737284 0.08058949 0.00076056 0.06126584 0.00059403
0.75536626 0.01174651 1.25006029 0.02202104 0.08231956 0.00092417 0.06019356 0.00060972
0.74659463 0.00806669 1.20803665 0.01801743 0.08357618 0.00084869 0.06292868 0.00062162
0.76842389 0.01152331 1.20430746 0.02141276 0.08324014 0.00092038 0.05840261 0.00048496
0.75741326 0.01270159 1.14670529 0.01777949 0.08152658 0.00068467 0.06225039 0.00060999
0.77186553 0.01023484 1.11339906 0.01655927 0.07928618 0.00073765 0.06173831 0.00067409
0.74984545 0.00945297 1.15932187 0.01518426 0.08153304 0.00088414 0.05903006 0.00050099
0.74466883 0.01008122 1.17110285 0.01201469 0.08245944 0.00078870 0.05705308 0.00034450
0.76443994 0.01292776 1.06780079 0.01630197 0.08275564 0.00080860 0.06619952 0.00052534
0.74353640 0.01436724 1.28023394 0.01757951 0.08229993 0.00086565 0.05185066 0.00051887
0.75134204 0.01284766 1.19933291 0.01561535 0.08173309 0.00054845 0.06233930 0.00062993
0.74655179 0.01123989 1.29395777 0.01641789 0.08500608 0.00068559 0.05654927 0.00051696
0.73846557 0.00806151 1.29033242 0.02169264 0.08887924 0.00100978 0.05298123 0.00043805
0.75887648 0.01422208 1.21917790 0.02243739 0.08136936 0.00064904 0.06015001 0.00052012
0.77732908 0.01059162 1.12208293 0.01111363 0.08406973 0.00082985 0.06814483 0.00056291
0.75953324 0.01028497 1.20222734 0.02439545 0.08083256 0.00070422 0.05777244 0.00053055
0.73459111 0.01314394 1.16918190 0.01344543 0.08093955 0.00088600 0.06314467 0.00053042
0.75923390 0.01177556 1.10998085 0.01847111 0.08109442 0.00085161 0.06106371 0.00056809
0.75414204 0.01103844 1.26898062 0.02788549 0.08409975 0.00070142 0.05223069 0.00046209
0.73140859 0.01284229 1.23560631 0.02190724 0.08363646 0.00084241 0.06142560 0.00050222
0.74906174 0.01096355 1.31244307 0.01650971 0.08435291 0.00064373 0.05425724 0.00042559
0.76766547 0.01182380 1.14747151 0.01246937 0.08249087 0.00072228 0.06867042 0.00048757
0.75045556 0.00786766 1.20091107 0.01725856 0.08420350 0.00066936 0.05437327 0.00059299
0.74431946 0.01114572 1.27128109 0.01624184 0.08830088 0.00068380 0.05850958 0.00061650
0.74608984 0.01387004 1.32853018 0.01802900 0.08107433 0.00083261 0.05562916 0.00059167
0.74413411 0.00971820 1.29657249 0.01852939 0.08145656 0.00079123 0.05383833 0.00054975
0.74094020 0.01009732 1.19247648 0.01956074 0.07995300 0.00067920 0.06255334 0.00062215
0.74348978 0.01120450 1.29847152 0.02042025 0.08309909 0.00095521 0.05328365 0.00054787
0.74623473 0.01123418 1.33478686 0.02040817 0.08295911 0.00050364 0.05601782 0.00057574
0.75149187 0.01108816 1.20612091 0.01381508 0.08507637 0.00081479 0.06008985 0.00057541
0.77441092 0.01212100 1.22393726 0.02102799 0.08079804 0.00092710 0.05960733 0.00040194
0.74916774 0.01374267 1.26107129 0.02102817 0.08352110 0.00054077 0.05734174 0.00053186
0.76258332 0.01491522 1.13059053 0.01858896 0.08370710 0.00073020 0.06517653 0.00059848
0.75664480 0.01096828 1.32478670 0.02338893 0.08286964 0.00093897 0.05689390 0.00049346
0.76906827 0.01171777 1.35682505 0.01888330 0.08502173 0.00080325 0.05443767 0.00034018
0.75151981 0.01290840 1.37439292 0.01772080 0.08497801 0.00064745 0.05219118 0.00046993
0.73715124 0.00830946 1.24652691 0.01958962 0.08224296 0.00087804 0.05628700 0.00050541
0.73093364 0.01013859 1.30218998 0.01931576 0.08314059 0.00070270 0.05272033 0.00048184
0.79620778 0.01427036 0.79890749 0.01282433 0.07611920 0.00090597 0.07839470 0.00083995
0.85708329 0.01363573 0.79122933 0.01148041 0.07223449 0.00076519 0.07728801 0.00078283
0.85931674 0.00927172 0.78516794 0.01089077 0.07371392 0.00084252 0.08089567 0.00067850
0.81780423 0.01161458 0.76436008 0.01255347 0.07475283 0.00077920 0.07856213 0.00059872
0.82945277 0.01084641 0.77227108 0.00722557 0.07856621 0.00068010 0.07874284 0.00117723
0.87906364 0.01149436 0.76988880 0.00873987 0.07440664 0.00086761 0.07865547 0.00066260
0.93301036 0.01108620 0.74361043 0.01113620 0.07142323 0.00056016 0.08276173 0.00062835
1.04082923 0.02138702 0.75682574 0.00996497 0.06989922 0.00057337 0.08405465 0.00077313
0.99795157 0.00948458 0.76931810 0.01190963 0.06248285 0.00062601 0.08162677 0.00065308
0.99922981 0.01601450 0.77074260 0.01274054 0.06704604 0.00078982 0.08075954 0.00076870
0.75565227 0.01057792 0.85742110 0.01481658 0.08189009 0.00074018 0.07440266 0.00068306
0.87617486 0.01249657 0.88770090 0.01153154 0.08107960 0.00081297 0.07377772 0.00071875
0.76126474 0.00910507 0.86277422 0.00834220 0.07802741 0.00081464 0.07704998 0.00077313
0.77915114 0.01013453 0.87853291 0.01136225 0.07893086 0.00057462 0.06927089 0.00059282
0.81899854 0.01353028 0.84047340 0.01655098 0.07479355 0.00073810 0.07982808 0.00060209
0.88314583 0.01471697 0.81305014 0.01390519 0.07278958 0.00068589 0.08085773 0.00070174
0.80754707 0.01319968 0.80482088 0.01058285 0.07174584 0.00078085 0.07783537 0.00073559
0.85518509 0.01462148 0.82953679 0.01025472 0.07345813 0.00066213 0.07630625 0.00073176
0.84559852 0.01508550 0.79067205 0.00814269 0.07590531 0.00062714 0.07746112 0.00070643
0.84556739 0.01051658 0.77223734 0.00948040 0.06967968 0.00075682 0.07493790 0.00061345
0.78918351 0.01062428 0.92040952 0.01152641 0.07909244 0.00074302 0.07298540 0.00054917
0.78170135 0.00965237 0.90631732 0.01197257 0.07929907 0.00074579 0.07525229 0.00056932
0.78169336 0.01038576 0.96696102 0.01111748 0.08132122 0.00083646 0.07117045 0.00077805
0.76195882 0.00774519 0.88158862 0.01087247 0.08021501 0.00062475 0.07693303 0.00059984
0.79610094 0.01281623 0.89785065 0.01312328 0.07893759 0.00094451 0.07362919 0.00058311
0.76359864 0.01265039 0.94398079 0.01651887 0.07861887 0.00089164 0.07179568 0.00068922
0.85390657 0.01184322 0.84049460 0.01286210 0.07450173 0.00087020 0.07420558 0.00079687
