vxy_mean vxy_std vyx_mean vyx_std e1max_mean e1max_std
0.38700000 0.02780000 0.29120000 0.03530000 2.61060000 0.00400000
0.35860000 0.02510000 0.33320000 0.03240000 2.40670000 0.00350000
0.37300000 0.02500000 0.33000000 0.03210000 2.34560000 0.00350000
0.36210000 0.02270000 0.27540000 0.03310000 2.19110000 0.00350000
0.36650000 0.02550000 0.27410000 0.03550000 2.69490000 0.00420000
0.34090000 0.02760000 0.29290000 0.03710000 3.14940000 0.00430000
0.35590000 0.02580000 0.28690000 0.03960000 2.75560000 0.00470000
0.37120000 0.02550000 0.29390000 0.03220000 2.18860000 0.00380000
0.35860000 0.02740000 0.33530000 0.03530000 3.36840000 0.00700000
0.37460000 0.02370000 0.29290000 0.03680000 2.81820000 0.00370000
0.35030000 0.02600000 0.29030000 0.03850000 2.63600000 0.00520000
0.35510000 0.02980000 0.29560000 0.03360000 3.44240000 0.00440000
0.34140000 0.02540000 0.30420000 0.03270000 2.88680000 0.00510000
0.38490000 0.02580000 0.27250000 0.03490000 2.17590000 0.00350000
0.37060000 0.02360000 0.26720000 0.03440000 2.36210000 0.00390000
0.36050000 0.02450000 0.27140000 0.03530000 2.05840000 0.00350000
0.36250000 0.02850000 0.28790000 0.03160000 2.60930000 0.00510000
0.35700000 0.02350000 0.28910000 0.03450000 2.40160000 0.00480000
0.37300000 0.02740000 0.28010000 0.03560000 2.47440000 0.00420000
0.35550000 0.02470000 0.26800000 0.03560000 2.81170000 0.00420000
0.33700000 0.02440000 0.31350000 0.03810000 2.41180000 0.00600000
0.36230000 0.02460000 0.25290000 0.03580000 2.12220000 0.00360000
0.35110000 0.02600000 0.30550000 0.03240000 2.42200000 0.00510000
0.44220000 0.02520000 0.48920000 0.03740000 2.87320000 0.00440000
0.44430000 0.02620000 0.46480000 0.03410000 3.44010000 0.00490000
0.40500000 0.02870000 0.44770000 0.03660000 3.62000000 0.00500000
0.35960000 0.02860000 0.41550000 0.03720000 4.97340000 0.00420000
0.39800000 0.02910000 0.44760000 0.03600000 5.51970000 0.00460000
0.38040000 0.02640000 0.43330000 0.03440000 4.36840000 0.00380000
0.35220000 0.02500000 0.42540000 0.03940000 5.20940000 0.00580000
0.36630000 0.02570000 0.42480000 0.03210000 5.25220000 0.00450000
0.34820000 0.02790000 0.42680000 0.03410000 4.96150000 0.00390000
0.37310000 0.02530000 0.42530000 0.03450000 4.80070000 0.00400000
0.41340000 0.02520000 0.40060000 0.03500000 3.09850000 0.00380000
0.42690000 0.02650000 0.39850000 0.03500000 3.81260000 0.00430000
0.41720000 0.02610000 0.41320000 0.03320000 3.07220000 0.00550000
0.41690000 0.02710000 0.40560000 0.03930000 4.58660000 0.00500000
0.43050000 0.02440000 0.41130000 0.03730000 4.28290000 0.00420000
0.43700000 0.02670000 0.41690000 0.03370000 2.84620000 0.00440000
0.38270000 0.02280000 0.41480000 0.03780000 3.82120000 0.00530000
0.37470000 0.02900000 0.38650000 0.03530000 5.16760000 0.00520000
0.37050000 0.02330000 0.40310000 0.03750000 4.66210000 0.00380000
0.37950000 0.02430000 0.39970000 0.02920000 5.80340000 0.00500000
0.43760000 0.02340000 0.40270000 0.03240000 2.45420000 0.00370000
0.42210000 0.02470000 0.39090000 0.03040000 3.30670000 0.00460000
0.41470000 0.02370000 0.35870000 0.03510000 3.34710000 0.00400000
0.39860000 0.02360000 0.38790000 0.03910000 3.15680000 0.00430000
0.41350000 0.02370000 0.39070000 0.03430000 3.34540000 0.00340000
0.36930000 0.02440000 0.38570000 0.03360000 5.47630000 0.00430000
0.36740000 0.02390000 0.40790000 0.03380000 4.39920000 0.00390000
0.39740000 0.02560000 0.38220000 0.03530000 5.03930000 0.00340000
0.37690000 0.02760000 0.40440000 0.03930000 4.34010000 0.00450000
0.39600000 0.02580000 0.37250000 0.03690000 3.27200000 0.00580000
0.40040000 0.02380000 0.36510000 0.03460000 2.95780000 0.00460000
0.39620000 0.03230000 0.36390000 0.03270000 3.88580000 0.00350000
0.41990000 0.02740000 0.36080000 0.03250000 3.45080000 0.00560000
0.39560000 0.02300000 0.36980000 0.03430000 3.07190000 0.00410000
0.40000000 0.02640000 0.40490000 0.03430000 2.87960000 0.00380000
0.36500000 0.02220000 0.37790000 0.03590000 4.28550000 0.00340000
0.38920000 0.02520000 0.37340000 0.03830000 4.08050000 0.00450000
0.37440000 0.02540000 0.37720000 0.03240000 6.22240000 0.00410000
0.35600000 0.02650000 0.36220000 0.03450000 5.34340000 0.00330000
0.38260000 0.02750000 0.33760000 0.03380000 3.67480000 0.00410000
0.40850000 0.02640000 0.33420000 0.03580000 2.99740000 0.00390000
0.38710000 0.02790000 0.33200000 0.03530000 3.04500000 0.00370000
0.40190000 0.02810000 0.34700000 0.03730000 3.17020000 0.00470000
0.37240000 0.02570000 0.33400000 0.03380000 3.55810000 0.00420000
0.38510000 0.02600000 0.35120000 0.03230000 3.20770000 0.00460000
0.36340000 0.02400000 0.35020000 0.03670000 4.00900000 0.00390000
0.41890000 0.02630000 0.36180000 0.03320000 3.19380000 0.00390000
0.37230000 0.02440000 0.37680000 0.04100000 3.38110000 0.00490000
0.38760000 0.02510000 0.35990000 0.03600000 4.67920000 0.00370000
0.38640000 0.02860000 0.33100000 0.03600000 3.08260000 0.00410000
0.38090000 0.02470000 0.29540000 0.03670000 2.96480000 0.00390000
0.39320000 0.02390000 0.31840000 0.03140000 2.49540000 0.00530000
0.38620000 0.02500000 0.30850000 0.03810000 3.35010000 0.00450000
0.37540000 0.02510000 0.32830000 0.03640000 3.90710000 0.00350000
0.38320000 0.02460000 0.31940000 0.03250000 2.81780000 0.00570000
0.38240000 0.02570000 0.37930000 0.03780000 3.70330000 0.00300000
0.34760000 0.02620000 0.36870000 0.03760000 3.41700000 0.00420000
0.36810000 0.02720000 0.34830000 0.03640000 5.01500000 0.00370000
0.39910000 0.02410000 0.31130000 0.03340000 2.63230000 0.00400000
0.38590000 0.02450000 0.29310000 0.03560000 2.82410000 0.00550000
0.37220000 0.02880000 0.30050000 0.03350000 2.66850000 0.00480000
0.38490000 0.02720000 0.29160000 0.03470000 2.56670000 0.00490000
0.38830000 0.02680000 0.30940000 0.03510000 2.57200000 0.00390000
0.37700000 0.02650000 0.30120000 0.03530000 3.44730000 0.00420000
0.36210000 0.02640000 0.30290000 0.03000000 3.27830000 0.00440000
0.36490000 0.02720000 0.31510000 0.03540000 3.37110000 0.00410000
0.36710000 0.02620000 0.31410000 0.03510000 2.93320000 0.00380000
0.36000000 0.02390000 0.36020000 0.03340000 2.97580000 0.00430000
0.37850000 0.02830000 0.29630000 0.03580000 2.71210000 0.00440000
0.37930000 0.02600000 0.27670000 0.02880000 2.46280000 0.00400000
0.37570000 0.02390000 0.27880000 0.03890000 2.63600000 0.00460000
0.37960000 0.02410000 0.28750000 0.03260000 2.45610000 0.00540000
0.36070000 0.02610000 0.32520000 0.03700000 2.44980000 0.00380000
0.36580000 0.02580000 0.29910000 0.03290000 2.65260000 0.00490000
0.35890000 0.02850000 0.29390000 0.03150000 2.85410000 0.00430000
0.37240000 0.02870000 0.29950000 0.03580000 2.57320000 0.00420000
0.37460000 0.02630000 0.28260000 0.03430000 2.57450000 0.00440000
0.36380000 0.02550000 0.34440000 0.03650000 2.72200000 0.00360000
0.36400000 0.02170000 0.26000000 0.03620000 2.26520000 0.00620000
0.37140000 0.02880000 0.27810000 0.03860000 2.48430000 0.00380000
0.35730000 0.02590000 0.25980000 0.03640000 2.65720000 0.00410000
0.37390000 0.02870000 0.27360000 0.03130000 2.40050000 0.00370000
0.37460000 0.02700000 0.31820000 0.03890000 3.22050000 0.00410000
0.36930000 0.02370000 0.27330000 0.03340000 2.18740000 0.00460000
0.35240000 0.02670000 0.26200000 0.03750000 2.15210000 0.00470000
0.37590000 0.02470000 0.28370000 0.03090000 2.47130000 0.00620000
0.35710000 0.02320000 0.31970000 0.03510000 2.51880000 0.00430000
0.34170000 0.02780000 0.32750000 0.03320000 2.62130000 0.00390000
0.35870000 0.02260000 0.26650000 0.03710000 2.19730000 0.00390000
0.36240000 0.02600000 0.28510000 0.03650000 2.50780000 0.00480000
0.35680000 0.02700000 0.29930000 0.03150000 2.77720000 0.00350000
0.35680000 0.02340000 0.30180000 0.03130000 2.53150000 0.00560000
0.37460000 0.02570000 0.31240000 0.03740000 2.40070000 0.00480000
0.37230000 0.02700000 0.27030000 0.03610000 2.60940000 0.00420000
0.36930000 0.02730000 0.30050000 0.03280000 3.35800000 0.00380000
0.36420000 0.02840000 0.29270000 0.03800000 2.47450000 0.00520000
0.34380000 0.02640000 0.32610000 0.03200000 2.55550000 0.00340000
0.36320000 0.02450000 0.28670000 0.03280000 2.41050000 0.00340000
0.39550000 0.02320000 0.46160000 0.03730000 3.78660000 0.00420000
0.44820000 0.02730000 0.47710000 0.03590000 3.85640000 0.00490000
0.40410000 0.02740000 0.44550000 0.03570000 4.06510000 0.00530000
0.37300000 0.02410000 0.42720000 0.03390000 4.21140000 0.00560000
0.36400000 0.02610000 0.42800000 0.03460000 5.46510000 0.00850000
0.38440000 0.02360000 0.42570000 0.03400000 4.72530000 0.00480000
0.31760000 0.02680000 0.38930000 0.03470000 5.95900000 0.00400000
0.30670000 0.02310000 0.39940000 0.03680000 4.97650000 0.00410000
0.29870000 0.02250000 0.39870000 0.03220000 5.33340000 0.00470000
0.31250000 0.02650000 0.41390000 0.03440000 5.34810000 0.00530000
0.42420000 0.02440000 0.40260000 0.03260000 3.84150000 0.00380000
0.42710000 0.02460000 0.40620000 0.03600000 3.16130000 0.00400000
0.41830000 0.02850000 0.43270000 0.03430000 3.85750000 0.00640000
0.39050000 0.02450000 0.41830000 0.03400000 4.83990000 0.00430000
0.37540000 0.02520000 0.39020000 0.03220000 4.70920000 0.00460000
0.39060000 0.02420000 0.42140000 0.03540000 3.54270000 0.00420000
0.37370000 0.02600000 0.39780000 0.03280000 5.06520000 0.00420000
0.36010000 0.02380000 0.39130000 0.03540000 5.36410000 0.00390000
0.33580000 0.02470000 0.39490000 0.03420000 5.00880000 0.00380000
0.35340000 0.02520000 0.40880000 0.03210000 4.05770000 0.00410000
0.39460000 0.02500000 0.38740000 0.03320000 3.01060000 0.00470000
0.43400000 0.03000000 0.40560000 0.03640000 3.28100000 0.00500000
0.40700000 0.02440000 0.39680000 0.03590000 3.04640000 0.00430000
0.40070000 0.02240000 0.39670000 0.03860000 3.32480000 0.00390000
0.36530000 0.02620000 0.37320000 0.03490000 4.04170000 0.00500000
0.39440000 0.02320000 0.42060000 0.03650000 3.98110000 0.00430000
0.40160000 0.02370000 0.39350000 0.03600000 4.39230000 0.00380000
0.36850000 0.02760000 0.38170000 0.03350000 4.08420000 0.00390000
0.35840000 0.02670000 0.38570000 0.03780000 5.32830000 0.00500000
0.39310000 0.02950000 0.39230000 0.03600000 3.39430000 0.00450000
0.42520000 0.02350000 0.38010000 0.03620000 2.77250000 0.00480000
0.39410000 0.02500000 0.37310000 0.03440000 3.29570000 0.00390000
0.42950000 0.02280000 0.34300000 0.03400000 3.18720000 0.00420000
0.40620000 0.02090000 0.37500000 0.03830000 3.27570000 0.00510000
0.39350000 0.02420000 0.37350000 0.03350000 4.51620000 0.00410000
0.40630000 0.02590000 0.38000000 0.03490000 2.99750000 0.00370000
0.39830000 0.02460000 0.37180000 0.03470000 4.68960000 0.00530000
0.39500000 0.02490000 0.39050000 0.03700000 3.89670000 0.00440000
0.36060000 0.02790000 0.36730000 0.03810000 4.30680000 0.00460000
0.38920000 0.02410000 0.35700000 0.03720000 3.53060000 0.00370000
0.39140000 0.02480000 0.33900000 0.03390000 3.22680000 0.00470000
0.41150000 0.02360000 0.34780000 0.03320000 2.65060000 0.00450000
0.37970000 0.02320000 0.32650000 0.03250000 3.33450000 0.00400000
0.37370000 0.02430000 0.35780000 0.03580000 4.56970000 0.00360000
0.37990000 0.02700000 0.35100000 0.03690000 3.65360000 0.00430000
0.37140000 0.02830000 0.35470000 0.03330000 4.11660000 0.00500000
0.38070000 0.02560000 0.34870000 0.03480000 3.62150000 0.00520000
0.33430000 0.02330000 0.36460000 0.03590000 5.66960000 0.00410000
0.37690000 0.02640000 0.37370000 0.03780000 3.17580000 0.00460000
0.34780000 0.02690000 0.34800000 0.03460000 4.46290000 0.00480000
0.37680000 0.02790000 0.30950000 0.03280000 2.81020000 0.00340000
0.37330000 0.02710000 0.31810000 0.03470000 3.13130000 0.00410000
0.38520000 0.02420000 0.29700000 0.03510000 2.89110000 0.00390000
0.38100000 0.02710000 0.32000000 0.03070000 2.69180000 0.00320000
0.37110000 0.02830000 0.32710000 0.03460000 3.15610000 0.00450000
0.38010000 0.02530000 0.35940000 0.03820000 3.03210000 0.00380000
0.37180000 0.02690000 0.34010000 0.03350000 3.40960000 0.00470000
0.36930000 0.02440000 0.35070000 0.03500000 3.96780000 0.00610000
0.37790000 0.03000000 0.33070000 0.03440000 3.80770000 0.00440000
0.34370000 0.02300000 0.34590000 0.03610000 5.49830000 0.00350000
0.38790000 0.02560000 0.29570000 0.03560000 2.42480000 0.00470000
0.37750000 0.02400000 0.31010000 0.03650000 3.10140000 0.00450000
0.38520000 0.02960000 0.30980000 0.03630000 2.63660000 0.00490000
0.36510000 0.02510000 0.32090000 0.03940000 3.68320000 0.00510000
0.36770000 0.02590000 0.31480000 0.03560000 3.07540000 0.00550000
0.38070000 0.02350000 0.32960000 0.03750000 2.98810000 0.00430000
0.36880000 0.02870000 0.31180000 0.03520000 3.76020000 0.00450000
0.36840000 0.02490000 0.33350000 0.03530000 3.25330000 0.00360000
0.38810000 0.02440000 0.32170000 0.03300000 2.82660000 0.00470000
0.37620000 0.02760000 0.30640000 0.03550000 3.62650000 0.00350000
0.36860000 0.02490000 0.28530000 0.03280000 2.83140000 0.00390000
0.35300000 0.02880000 0.28560000 0.03200000 2.75110000 0.00340000
0.36240000 0.02470000 0.27700000 0.03720000 2.71880000 0.00450000
0.36770000 0.02560000 0.30380000 0.03780000 3.20670000 0.00430000
0.35550000 0.02430000 0.30590000 0.03690000 3.02960000 0.00460000
0.37480000 0.02640000 0.30680000 0.03390000 2.68310000 0.00430000
0.34470000 0.02490000 0.31240000 0.03090000 3.19410000 0.00470000
0.32760000 0.02390000 0.29840000 0.03380000 3.51130000 0.00340000
0.37030000 0.02530000 0.32930000 0.03100000 3.07910000 0.00390000
0.35800000 0.02470000 0.32500000 0.03630000 2.82390000 0.00500000
0.35700000 0.02580000 0.30220000 0.03510000 2.27150000 0.00410000
0.36600000 0.02630000 0.28490000 0.03690000 2.20740000 0.00430000
0.36300000 0.02660000 0.28980000 0.03300000 2.85930000 0.00410000
0.35290000 0.02700000 0.28400000 0.03520000 2.58970000 0.00580000
0.37030000 0.02580000 0.25500000 0.03570000 2.17340000 0.00460000
0.36060000 0.02310000 0.27690000 0.02960000 2.76420000 0.00380000
0.34610000 0.02840000 0.30350000 0.03340000 2.76800000 0.00350000
0.36530000 0.02230000 0.31700000 0.03400000 2.82540000 0.00420000
0.35090000 0.02570000 0.28660000 0.03460000 2.60270000 0.00450000
0.35900000 0.02560000 0.33040000 0.03590000 3.18210000 0.00350000
0.37810000 0.02710000 0.28950000 0.03050000 2.92640000 0.00470000
0.36370000 0.02450000 0.26920000 0.03270000 2.32120000 0.00490000
0.37460000 0.02560000 0.27650000 0.03660000 2.92350000 0.00390000
0.36890000 0.02500000 0.27810000 0.03230000 2.84340000 0.00410000
0.35890000 0.02250000 0.29900000 0.03460000 2.50930000 0.00430000
0.34660000 0.02300000 0.28980000 0.03910000 2.44870000 0.00460000
0.35870000 0.02560000 0.30850000 0.03520000 2.64210000 0.00490000
0.36620000 0.02570000 0.30080000 0.03980000 2.66450000 0.00550000
0.35880000 0.02850000 0.30360000 0.03470000 3.19370000 0.00390000
0.34800000 0.02460000 0.32250000 0.03610000 3.21940000 0.00420000
0.42230000 0.02590000 0.46550000 0.03430000 4.10490000 0.00390000
0.39340000 0.02620000 0.46590000 0.03530000 3.64900000 0.00390000
0.41580000 0.02820000 0.44070000 0.04070000 4.03410000 0.00470000
0.38990000 0.02480000 0.44100000 0.03600000 4.23410000 0.00570000
0.36840000 0.02520000 0.42530000 0.03340000 4.31750000 0.00480000
0.30660000 0.02590000 0.39050000 0.03000000 5.40100000 0.00450000
0.37320000 0.02740000 0.43580000 0.03630000 4.32540000 0.00430000
0.34030000 0.02180000 0.41390000 0.03390000 5.03650000 0.00540000
0.35390000 0.02500000 0.42110000 0.03770000 5.30560000 0.00480000
0.35070000 0.02450000 0.40980000 0.03860000 5.43910000 0.00500000
0.45400000 0.02660000 0.43110000 0.03320000 3.05760000 0.00370000
0.41650000 0.02490000 0.43260000 0.03450000 3.28050000 0.00510000
0.38650000 0.02700000 0.40820000 0.03390000 4.02940000 0.00550000
0.37280000 0.02570000 0.40880000 0.03240000 3.80380000 0.00410000
0.38260000 0.02470000 0.42300000 0.03480000 3.81950000 0.00560000
0.32460000 0.02480000 0.39410000 0.03050000 4.91160000 0.00580000
0.32630000 0.02370000 0.41210000 0.03850000 4.44740000 0.00370000
0.30700000 0.02520000 0.39380000 0.03630000 5.89130000 0.00370000
0.38930000 0.02390000 0.43250000 0.03480000 4.15950000 0.00370000
0.36120000 0.02630000 0.39640000 0.03580000 5.06450000 0.00410000
0.39670000 0.02840000 0.38910000 0.03250000 3.74350000 0.00390000
0.44180000 0.02610000 0.39510000 0.03670000 3.78080000 0.00390000
0.40610000 0.02720000 0.39600000 0.03550000 3.49000000 0.00410000
0.38770000 0.02770000 0.39560000 0.03490000 3.33790000 0.00400000
0.41180000 0.02390000 0.39770000 0.03270000 3.87900000 0.00460000
0.34750000 0.02700000 0.39250000 0.03540000 5.31900000 0.00370000
0.38080000 0.02550000 0.35730000 0.03090000 4.61800000 0.00510000
0.32650000 0.02650000 0.36460000 0.03780000 4.91920000 0.00430000
0.35200000 0.02490000 0.40450000 0.03710000 4.43340000 0.00350000
0.40960000 0.02360000 0.37720000 0.03430000 4.43470000 0.00670000
0.39710000 0.02710000 0.35800000 0.03610000 3.06090000 0.00450000
0.38990000 0.02720000 0.36380000 0.03390000 3.68930000 0.00330000
0.39360000 0.02540000 0.35970000 0.03430000 4.10500000 0.00350000
0.39420000 0.02430000 0.37900000 0.03180000 3.95580000 0.00420000
0.38640000 0.02510000 0.36850000 0.03520000 4.94460000 0.00370000
0.35950000 0.02500000 0.36070000 0.03740000 5.37070000 0.00420000
0.39590000 0.02660000 0.37450000 0.03470000 4.07960000 0.00530000
0.37270000 0.02500000 0.40480000 0.03720000 5.06150000 0.00320000
0.35270000 0.02440000 0.34240000 0.03540000 5.71940000 0.00430000
0.35510000 0.02680000 0.33420000 0.03390000 3.18530000 0.00550000
0.38680000 0.02510000 0.34750000 0.03410000 4.43820000 0.00400000
0.37040000 0.02690000 0.35310000 0.03250000 3.57170000 0.00360000
0.41210000 0.02520000 0.34930000 0.03400000 3.52110000 0.00330000
0.40570000 0.02720000 0.34030000 0.03490000 3.83970000 0.00370000
0.40060000 0.02450000 0.35460000 0.03440000 4.01440000 0.00420000
0.39420000 0.02420000 0.35870000 0.03900000 3.91320000 0.00550000
0.33190000 0.02400000 0.33950000 0.03420000 5.66430000 0.00420000
0.38470000 0.02790000 0.36810000 0.03370000 3.73880000 0.00490000
0.36190000 0.02520000 0.38120000 0.03320000 5.66200000 0.00540000
0.39330000 0.02400000 0.35410000 0.03560000 2.97250000 0.00360000
0.39150000 0.02440000 0.31840000 0.03560000 3.19490000 0.00520000
0.39530000 0.02500000 0.33190000 0.03290000 3.44630000 0.00490000
0.37990000 0.02850000 0.33770000 0.03610000 3.48600000 0.00410000
0.37490000 0.02530000 0.32260000 0.03280000 3.00910000 0.00350000
0.38870000 0.02470000 0.31840000 0.03620000 3.30650000 0.00400000
0.38340000 0.02520000 0.34870000 0.03400000 3.39580000 0.00410000
0.34320000 0.02570000 0.37080000 0.03610000 5.89600000 0.00460000
0.35000000 0.02600000 0.34510000 0.03110000 6.26540000 0.00460000
0.35600000 0.02480000 0.34840000 0.03580000 4.83860000 0.00410000
0.36850000 0.02430000 0.30250000 0.03210000 2.69940000 0.00460000
0.38830000 0.02560000 0.30810000 0.03910000 2.52620000 0.00360000
0.37900000 0.02720000 0.29640000 0.03530000 2.85920000 0.00460000
0.36650000 0.02420000 0.28730000 0.03500000 3.78260000 0.00430000
0.37210000 0.02490000 0.30710000 0.03390000 3.35820000 0.00410000
0.35860000 0.02790000 0.33260000 0.03580000 3.93660000 0.00530000
0.36040000 0.02750000 0.32270000 0.03310000 3.83230000 0.00530000
0.35600000 0.02600000 0.34940000 0.03640000 3.82520000 0.00420000
0.36770000 0.02500000 0.33770000 0.03460000 2.76600000 0.00480000
0.37320000 0.02910000 0.32000000 0.03830000 4.17300000 0.00540000
0.36030000 0.02720000 0.27500000 0.03310000 2.78390000 0.00630000
0.37750000 0.02580000 0.28060000 0.03230000 3.07750000 0.00530000
0.37880000 0.02640000 0.28980000 0.03530000 2.70930000 0.00400000
0.38100000 0.02710000 0.28950000 0.03640000 2.54890000 0.00410000
0.38600000 0.02300000 0.27990000 0.03270000 2.91050000 0.00430000
0.37630000 0.02890000 0.31270000 0.03290000 2.67500000 0.00450000
0.36600000 0.02520000 0.33380000 0.03750000 2.95090000 0.00440000
0.36180000 0.02500000 0.35730000 0.03650000 3.80960000 0.00410000
0.36170000 0.02770000 0.28770000 0.03720000 2.69750000 0.00440000
0.37570000 0.02800000 0.32100000 0.03330000 2.56170000 0.00520000
0.35590000 0.02530000 0.25570000 0.03650000 2.70490000 0.00450000
0.36990000 0.02630000 0.27430000 0.03530000 2.30600000 0.00370000
0.35930000 0.02920000 0.27510000 0.03570000 2.82510000 0.00530000
0.35890000 0.02460000 0.30550000 0.03300000 2.63520000 0.00460000
0.37050000 0.02420000 0.26150000 0.03240000 2.48480000 0.00580000
0.36310000 0.02350000 0.26450000 0.03590000 2.31510000 0.00400000
0.33740000 0.02270000 0.32770000 0.03670000 2.72710000 0.00480000
0.35030000 0.02750000 0.31830000 0.03470000 2.59540000 0.00380000
0.34380000 0.02160000 0.30140000 0.03170000 2.49950000 0.00390000
0.34160000 0.02350000 0.31800000 0.03450000 2.93430000 0.00370000
0.35780000 0.02950000 0.27180000 0.03080000 2.84300000 0.00410000
0.37190000 0.02570000 0.27720000 0.03780000 2.64080000 0.00430000
0.35790000 0.02650000 0.29140000 0.03550000 2.34450000 0.00320000
0.33750000 0.02690000 0.31090000 0.03600000 2.44400000 0.00460000
0.35710000 0.02420000 0.28140000 0.03580000 2.96040000 0.00370000
0.34170000 0.02470000 0.32210000 0.03280000 2.63990000 0.00410000
0.35370000 0.02460000 0.29760000 0.03190000 2.58820000 0.00460000
0.32860000 0.02900000 0.36100000 0.03580000 2.64240000 0.00480000
0.34130000 0.02520000 0.33760000 0.03410000 2.62300000 0.00430000
0.32930000 0.02430000 0.32150000 0.03360000 2.44730000 0.00390000
0.48400000 0.02370000 0.48870000 0.03630000 3.52740000 0.00550000
0.44800000 0.02680000 0.46920000 0.03900000 3.46170000 0.00420000
0.37280000 0.02550000 0.43990000 0.03300000 4.57610000 0.00410000
0.37900000 0.02490000 0.44570000 0.03220000 4.30380000 0.00410000
0.38290000 0.02290000 0.44490000 0.03670000 4.69240000 0.00370000
0.35380000 0.02950000 0.41900000 0.03430000 5.38230000 0.00450000
0.38140000 0.02670000 0.41610000 0.03500000 5.45060000 0.00370000
0.36240000 0.02540000 0.43540000 0.03640000 4.53830000 0.00420000
0.34560000 0.02770000 0.40960000 0.03370000 6.07270000 0.00480000
0.34480000 0.02590000 0.41420000 0.03300000 5.54000000 0.00420000
0.42740000 0.02580000 0.41290000 0.03120000 3.58100000 0.00520000
0.39050000 0.02330000 0.41940000 0.03610000 3.83840000 0.00380000
0.38800000 0.02510000 0.40130000 0.03860000 4.69890000 0.00360000
0.39460000 0.02530000 0.41370000 0.03150000 4.57840000 0.00380000
0.34320000 0.02530000 0.39250000 0.03360000 5.11630000 0.00380000
0.41780000 0.02370000 0.41600000 0.03090000 3.15860000 0.00380000
0.33990000 0.02420000 0.39730000 0.03450000 7.09210000 0.00380000
0.36530000 0.02580000 0.40230000 0.03590000 5.10400000 0.00420000
0.37210000 0.02390000 0.40650000 0.03220000 3.84370000 0.00570000
0.34770000 0.02980000 0.39310000 0.03680000 5.48190000 0.00600000
0.43220000 0.02560000 0.37270000 0.03520000 2.92580000 0.00370000
0.39690000 0.02780000 0.38880000 0.03280000 3.24820000 0.00510000
0.39800000 0.02480000 0.39730000 0.03510000 3.46150000 0.00410000
0.41110000 0.02630000 0.36020000 0.03330000 3.08720000 0.00540000
0.40400000 0.02620000 0.37710000 0.03240000 3.10560000 0.00400000
0.38660000 0.02490000 0.37300000 0.03420000 4.16910000 0.00380000
0.35900000 0.02690000 0.38520000 0.03840000 4.70180000 0.00530000
0.36820000 0.02450000 0.36720000 0.03710000 3.95740000 0.00420000
0.33460000 0.02480000 0.37050000 0.03100000 5.82930000 0.00430000
0.37210000 0.02760000 0.39790000 0.04160000 5.52350000 0.00380000
0.35640000 0.02540000 0.34970000 0.03370000 3.35720000 0.00560000
0.41850000 0.02700000 0.37310000 0.03940000 3.38340000 0.00390000
0.40590000 0.02500000 0.34280000 0.03670000 3.78190000 0.00380000
0.39320000 0.02290000 0.36010000 0.03350000 3.22390000 0.00410000
0.41330000 0.02800000 0.38000000 0.03680000 3.67400000 0.00380000
0.38320000 0.02320000 0.36000000 0.03660000 3.32220000 0.00390000
0.39050000 0.02410000 0.39680000 0.03570000 4.66640000 0.00450000
0.37940000 0.02230000 0.38670000 0.03410000 3.93910000 0.00460000
0.35830000 0.02540000 0.36750000 0.03190000 5.15250000 0.00390000
0.35260000 0.03110000 0.36840000 0.03610000 4.92810000 0.00360000
0.40570000 0.02660000 0.32010000 0.03070000 3.01100000 0.00360000
0.37880000 0.02560000 0.33500000 0.03370000 3.36420000 0.00440000
0.37370000 0.02440000 0.32830000 0.03540000 3.61340000 0.00430000
0.37890000 0.02430000 0.35650000 0.03710000 4.80430000 0.00450000
0.38830000 0.02680000 0.32730000 0.03310000 3.09110000 0.00470000
0.40080000 0.02470000 0.39260000 0.03430000 3.18770000 0.00440000
0.36280000 0.02480000 0.36990000 0.03480000 4.36780000 0.00410000
0.39500000 0.02370000 0.34160000 0.03750000 3.67310000 0.00430000
0.37700000 0.02910000 0.36360000 0.03460000 2.89030000 0.00340000
0.34770000 0.02850000 0.33060000 0.03900000 3.89270000 0.00490000
0.39380000 0.02430000 0.31780000 0.03490000 3.39660000 0.00520000
0.37830000 0.02480000 0.31190000 0.03460000 3.43780000 0.00350000
0.39570000 0.02320000 0.33140000 0.03210000 2.93150000 0.00420000
0.38850000 0.02780000 0.31200000 0.03680000 3.55080000 0.00370000
0.38880000 0.02720000 0.31550000 0.03420000 3.51020000 0.00410000
0.39170000 0.02670000 0.33220000 0.03360000 3.90090000 0.00410000
0.37270000 0.02560000 0.32620000 0.03580000 3.54880000 0.00380000
0.34590000 0.02420000 0.34440000 0.03280000 3.94250000 0.00400000
0.35250000 0.02540000 0.30540000 0.03680000 4.20580000 0.00410000
0.36240000 0.02600000 0.38070000 0.03120000 3.76190000 0.00410000
0.36710000 0.03330000 0.30380000 0.03910000 3.02020000 0.00490000
0.37970000 0.02570000 0.32390000 0.03470000 2.91640000 0.00490000
0.37380000 0.02960000 0.30230000 0.03730000 2.74310000 0.00400000
0.34050000 0.02650000 0.28440000 0.03380000 5.17810000 0.00390000
0.37180000 0.02800000 0.31630000 0.03480000 3.10360000 0.00500000
0.37390000 0.02400000 0.30840000 0.03350000 3.22630000 0.00410000
0.37000000 0.02750000 0.31150000 0.03810000 2.84560000 0.00450000
